id	stageType	floor	cost	advance	sceneId	dropSelection	dropList	upIcon	dropGroup	name	lockTips	preStage	nextStage	needLv	bossHead	model	action	word	decorate1	decorate2	decorate3	bossId	scaling	offset	offsetX	offsetAngle	showType	selectionDis	trigger	spineModelResId	spineScale	spinePosOffset	spineAnimation	dropExpect	recommendLv	recommendtype	recommendhero	battleTipText	selectionType	rankType	activityControlId	webDes	dropExpectAdd	recommendHero1	recommendHero2	iconType	noticeIcon	firstDropExpect	decorate2Background	
147	203	7	12	0	502207	0	30072	1,1,1,1|1,1,1|1,1,1|1,1,1	30072	第七层	指挥等级1级解锁	146	148	1	0	1002912	idle_loop	 	340441002	2	340442002	1001211	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	207,10	0	1	0	 	0	46	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第7层	 	6	2	0	0	0	340442203
148	203	8	12	0	502208	0	30082	1,1,1,1|1,1,1|1,1,1|1,1,1	30082	第八层	指挥等级1级解锁	147	149	1	0	1002912	idle_loop	 	340441002	2	340442002	1001211	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	208,10	0	1	0	 	0	53	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第8层	 	6	2	0	0	0	340442203
149	203	9	12	0	502209	0	30092	1,1,1,1|1,1,1|1,1,1|1,1,1	30092	第九层	指挥等级1级解锁	148	150	1	0	1002811	idle_loop	 	340441002	2	340442002	1001111	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	209,10	0	1	0	 	0	56	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第9层	 	6	2	2	3	0	340442203
150	203	10	12	0	502210	0	30102	1,1,1,1|1,1,1|1,1,1|1,1,1	30102	第十层	指挥等级1级解锁	149	151	1	0	1002811	idle_loop	 	340441002	2	340442002	1001111	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	210,10	0	1	0	 	0	58	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第10层	 	6	2	0	0	0	340442203
151	203	11	12	0	502211	0	30112	1,1,1,1|1,1,1|1,1,1|1,1,1	30112	第十一层	指挥等级1级解锁	150	152	1	0	1002912	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	211,10	0	1	0	 	0	60	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第11层	 	6	2	0	0	0	340442203
152	203	12	12	0	502212	0	30122	1,1,1,1|1,1,1|1,1,1|1,1,1	30122	第十二层	指挥等级1级解锁	151	153	1	0	1002912	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	212,10	0	1	0	 	0	63	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第12层	 	6	2	0	0	0	340442203
153	203	13	12	0	502213	0	30132	1,1,1,1|1,1,1|1,1,1|1,1,1	30132	第十三层	指挥等级1级解锁	152	154	1	0	1002811	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	213,10	0	1	0	 	0	65	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第13层	 	6	2	0	0	0	340442203
154	203	14	12	0	502214	0	30142	1,1,1,1|1,1,1|1,1,1|1,1,1	30142	第十四层	指挥等级1级解锁	153	155	1	0	1002811	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	214,10	0	1	0	 	0	66	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第14层	 	6	2	0	0	0	340442203
155	203	15	12	0	502215	0	30152	1,1,1,1|1,1,1|1,1,1|1,1,1	30152	第十五层	指挥等级1级解锁	154	156	1	0	1002912	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	215,10	0	1	0	 	0	68	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第15层	 	6	2	2	4	0	340442203
156	203	16	12	0	502216	0	30162	1,1,1,1|1,1,1|1,1,1|1,1,1	30162	第十六层	指挥等级1级解锁	155	157	1	0	1002912	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	216,10	0	1	0	 	0	70	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第16层	 	6	2	0	0	0	340442203
157	203	17	12	0	502217	0	30172	1,1,1,1|1,1,1|1,1,1|1,1,1	30172	第十七层	指挥等级1级解锁	156	158	1	0	1002811	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	217,10	0	1	0	 	0	73	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第17层	 	6	2	0	0	0	340442203
158	203	18	12	0	502218	0	30182	1,1,1,1|1,1,1|1,1,1|1,1,1	30182	第十八层	指挥等级1级解锁	157	159	1	0	1002811	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	218,10	0	1	0	 	0	75	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第18层	 	6	2	0	0	0	340442203
159	203	19	12	0	502219	0	30192	1,1,1,1|1,1,1|1,1,1|1,1,1	30192	第十九层	指挥等级1级解锁	158	160	1	0	1002912	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	219,10	0	1	0	 	0	76	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第19层	 	6	2	0	0	0	340442203
160	203	20	12	0	502220	0	30202	1,1,1,1|1,1,1|1,1,1|1,1,1	30202	第二十层	指挥等级1级解锁	159	0	1	0	1002912	idle_loop	 	340441002	2	340442002	1000811	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	220,10	0	1	0	 	0	78	0	7,9,16,18,19	 	0	11	3	英雄试炼-辅助第20层	 	6	2	0	0	0	340442203
161	204	1	12	0	502301	0	35011	1,1,1,1|1,1,1|1,1,1|1,1,1	35011	第一层	指挥等级40级解锁	0	162	40	313003700	1002811	idle_loop	 	340441003	3	340442009	1003711	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	201,0	0	1	0	 	0	60	0	7,9,16,18,19	 	0	15	3	英雄试炼-剑第1层	 	6	2	0	0	0	340442206
162	204	2	12	0	502302	0	35021	1,1,1,1|1,1,1|1,1,1|1,1,1	35021	第二层	指挥等级1级解锁	161	163	1	313003700	1002811	idle_loop	 	340441003	3	340442009	1003711	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	202,0	0	1	0	 	0	70	0	7,9,16,18,19	 	0	15	3	英雄试炼-剑第2层	 	6	2	0	0	0	340442206
163	204	3	12	0	502303	0	35031	1,1,1,1|1,1,1|1,1,1|1,1,1	35031	第三层	指挥等级1级解锁	162	164	1	313003300	1002912	idle_loop	 	340441003	3	340442009	1003311	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	203,10	0	1	0	 	0	80	0	7,9,16,18,19	 	0	15	3	英雄试炼-剑第3层	 	6	2	2	3	0	340442206
164	204	4	12	0	502304	0	35041	1,1,1,1|1,1,1|1,1,1|1,1,1	35041	第四层	指挥等级1级解锁	163	165	1	313003300	1002912	idle_loop	 	340441003	3	340442009	1003311	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	204,10	0	1	0	 	0	90	0	7,9,16,18,19	 	0	15	3	英雄试炼-剑第4层	 	6	2	0	0	0	340442206
165	204	5	12	0	502305	0	35051	1,1,1,1|1,1,1|1,1,1|1,1,1	35051	第五层	指挥等级1级解锁	164	0	1	313000400	1002811	idle_loop	 	340441003	3	340442009	1000411	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	205,10	0	1	0	 	0	100	0	7,9,16,18,19	 	0	15	3	英雄试炼-剑第5层	 	6	2	2	4	0	340442206
181	205	1	12	0	502401	0	35012	1,1,1,1|1,1,1|1,1,1|1,1,1	35012	第一层	指挥等级40级解锁	0	182	40	313003700	1002811	idle_loop	 	340441042	42	340442009	1003711	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	201,0	0	1	0	 	0	60	0	7,9,16,18,19	 	0	16	3	英雄试炼-盾第1层	 	6	2	0	0	0	340442205
182	205	2	12	0	502402	0	35022	1,1,1,1|1,1,1|1,1,1|1,1,1	35022	第二层	指挥等级1级解锁	181	183	1	313003700	1002811	idle_loop	 	340441042	42	340442009	1003711	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	202,0	0	1	0	 	0	70	0	7,9,16,18,19	 	0	16	3	英雄试炼-盾第2层	 	6	2	0	0	0	340442205
183	205	3	12	0	502403	0	35032	1,1,1,1|1,1,1|1,1,1|1,1,1	35032	第三层	指挥等级1级解锁	182	184	1	313003300	1002912	idle_loop	 	340441042	42	340442009	1003311	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	203,10	0	1	0	 	0	80	0	7,9,16,18,19	 	0	16	3	英雄试炼-盾第3层	 	6	2	2	3	0	340442205
184	205	4	12	0	502404	0	35042	1,1,1,1|1,1,1|1,1,1|1,1,1	35042	第四层	指挥等级1级解锁	183	185	1	313003300	1002912	idle_loop	 	340441042	42	340442009	1003311	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	204,10	0	1	0	 	0	90	0	7,9,16,18,19	 	0	16	3	英雄试炼-盾第4层	 	6	2	0	0	0	340442205
185	205	5	12	0	502405	0	35052	1,1,1,1|1,1,1|1,1,1|1,1,1	35052	第五层	指挥等级1级解锁	184	0	1	313000400	1002811	idle_loop	 	340441042	42	340442009	1000411	1	0	0	0	 	均衡@均衡产出辅助、攻击、防御源核|辅助计划@能量引擎 电池背包 怪杰奇侠 声势应援 元气英雄|攻击计划@奥传快刀 刚柔并济 机械武装 心眼突袭 热血青春|防御计划@战术装甲 刚体之魂 防弹背心 念力屏障 爱之守护	205,10	0	1	0	 	0	100	0	7,9,16,18,19	 	0	16	3	英雄试炼-盾第5层	 	6	2	2	4	0	340442205
201	301	1	12	0	503001	0	10011,10014	0,0|0,0	10011,10014	第一层	指挥等级10级解锁	0	202	10	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440001	出身:不明	光头暴力集团“桃源团”的首领。主张不用工作也能生活，靠着从"组织"偷来的特殊战斗服到处做恶。	210041	1	0	0	0	 	经验@角色经验|存储权限@存储权限	1,0	800005000	0	-850,-250	animation	10000	1	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第1层	通关可获得角色经验	6	2	0	0	10000	0
202	301	2	12	0	503002	0	10021,10024	0,0|0,0	10021,10024	第二层	指挥等级1级解锁	201	203	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440001	出身:不明	光头暴力集团“桃源团”的首领。主张不用工作也能生活，靠着从"组织"偷来的特殊战斗服到处做恶。	210041	1	0	0	0	 	经验@角色经验|存储权限@存储权限	2,0	800005000	0	-850,-250	animation	11000	13	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第2层	通关提升经验获取效率<color=#00D900>15%</color>	6	2	0	0	11000	0
203	301	3	12	0	503003	0	10031,10034	0,0|0,0	10031,10034	第三层	指挥等级1级解锁	202	204	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440002	出身:地底	地底族的王。所率领的地底人自称是真正的地球人。打算侵略地面，消灭人类。	210221	1	0	0	0	 	经验@角色经验|存储权限@存储权限	3,0	800005000	0	-850,-250	animation	12000	21	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第3层	通关提升经验获取效率<color=#00D900>16%</color>	6	2	0	0	12000	0
204	301	4	12	0	503004	0	10041,10044	0,0|0,0	10041,10044	第四层	指挥等级1级解锁	203	205	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440002	出身:地底	地底族的王。所率领的地底人自称是真正的地球人。打算侵略地面，消灭人类。	210221	1	0	0	0	 	经验@角色经验|存储权限@存储权限	4,0	800005000	0	-850,-250	animation	13000	30	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第4层	通关提升经验获取效率<color=#00D900>14%</color>	6	2	0	0	13000	0
205	301	5	12	0	503005	0	10051,10054	0,0|0,0	10051,10054	第五层	指挥等级1级解锁	204	206	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440003	出身:不明	全身漆黑头顶长满海带的人型怪人。海带异常坚硬且可以任意伸长。因为无人街强大怪人传言慕名而来。	210121	0.7	0	0	0	 	经验@角色经验|存储权限@存储权限	5,10	800005000	0	-850,-250	animation	14000	33	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第5层	通关提升经验获取效率<color=#00D900>16%</color>	6	2	0	0	14000	0
206	301	6	12	0	503006	0	10061,10064	0,0|0,0	10061,10064	第六层	指挥等级1级解锁	205	207	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440003	出身:不明	全身漆黑头顶长满海带的人型怪人。海带异常坚硬且可以任意伸长。因为无人街强大怪人传言慕名而来。	210121	0.7	0	0	0	 	经验@角色经验|存储权限@存储权限	6,10	800005000	0	-850,-250	animation	15000	36	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第6层	通关提升经验获取效率<color=#00D900>19%</color>	6	2	0	0	15000	0
207	301	7	12	0	503007	0	10071,10074	0,0|0,0	10071,10074	第七层	指挥等级1级解锁	206	208	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440004	出身:天空	自称天空之王，正要侵略地表时被未知的敌人所消灭了。	200391	1	0	0	0	 	经验@角色经验|存储权限@存储权限	7,10	800005000	0	-850,-250	animation	16250	41	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第7层	通关提升经验获取效率<color=#00D900>11%</color>	6	2	0	0	16250	0
208	301	8	12	0	503008	0	10081,10084	0,0|0,0	10081,10084	第八层	指挥等级1级解锁	207	209	1	0	1002811	quanxi_woquan_loop	用模拟战来热热身吧！	340440004	出身:天空	自称天空之王，正要侵略地表时被未知的敌人所消灭了。	200391	1	0	0	0	 	经验@角色经验|存储权限@存储权限	8,10	800005000	0	-850,-250	animation	17500	45	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第8层	通关提升经验获取效率<color=#00D900>12%</color>	6	2	0	0	17500	0
209	301	9	12	0	503009	0	10091,10094	0,0|0,0	10091,10094	第九层	指挥等级1级解锁	208	210	1	0	1002811	quanxi_gedou_loop	碰上陌生的对手也不要忘了保持冷静。	340440005	出身:忍者村	来自忍者村，自称“最强的忍者”。喜欢谍报和与强者对决。速度极快，使用忍者刀与大量的暗器。沉浸于自己的招式之中，有时会露出诡异的笑容。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	9,10	800005000	0	-850,-250	animation	18750	50	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第9层	通关提升经验获取效率<color=#00D900>10%</color>	6	2	0	0	18750	0
210	301	10	12	0	503010	0	10101,10104	0,0|0,0	10101,10104	第十层	指挥等级1级解锁	209	211	1	0	1002811	quanxi_gedou_loop	碰上陌生的对手也不要忘了保持冷静。	340440005	出身:忍者村	来自忍者村，自称“最强的忍者”。喜欢谍报和与强者对决。速度极快，使用忍者刀与大量的暗器。沉浸于自己的招式之中，有时会露出诡异的笑容。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	10,10	800005000	0	-850,-250	animation	20000	55	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第10层	通关提升经验获取效率<color=#00D900>10%</color>	6	2	0	0	20000	0
211	301	11	12	0	503011	0	10111,10114	0,0|0,0	10111,10114	第十一层	指挥等级1级解锁	210	212	1	0	1002811	quanxi_gedou_loop	碰上陌生的对手也不要忘了保持冷静。	340440006	出身:深海	为了征服地面，从深海而来的深海族之王。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	11,10	800005000	0	-850,-250	animation	21250	56	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第11层	通关提升经验获取效率<color=#00D900>12%</color>	6	2	0	0	21250	0
212	301	12	12	0	503012	0	10121,10124	0,0|0,0	10121,10124	第十二层	指挥等级1级解锁	211	213	1	0	1002811	quanxi_gedou_loop	碰上陌生的对手也不要忘了保持冷静。	340440006	出身:深海	为了征服地面，从深海而来的深海族之王。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	12,10	800005000	0	-850,-250	animation	22750	58	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第12层	通关提升经验获取效率<color=#00D900>8%</color>	6	2	0	0	22750	0
213	301	13	12	0	503013	0	10131,10134	0,0|0,0	10131,10134	第十三层	指挥等级1级解锁	212	214	1	0	1002811	quanxi_gedou_loop	碰上陌生的对手也不要忘了保持冷静。	340440009	出身:宇宙	暗物质海贼团三名最上级战斗员之一。拥有五颗头，喜欢自己和自己对话。被击碎后可以聚集再生，五颗头也可以分裂为单体。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	13,10	800005000	0	-850,-250	animation	24250	60	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第13层	通关提升经验获取效率<color=#00D900>8%</color>	6	2	0	0	24250	0
214	301	14	12	0	503014	0	10141,10144	0,0|0,0	10141,10144	第十四层	指挥等级1级解锁	213	215	1	0	1002811	quanxi_gedou_loop	碰上陌生的对手也不要忘了保持冷静。	340440009	出身:宇宙	暗物质海贼团三名最上级战斗员之一。拥有五颗头，喜欢自己和自己对话。被击碎后可以聚集再生，五颗头也可以分裂为单体。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	14,10	800005000	0	-850,-250	animation	25750	63	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第14层	通关提升经验获取效率<color=#00D900>8%</color>	6	2	0	0	25750	0
215	301	15	12	0	503015	0	10151,10154	0,0|0,0	10151,10154	第十五层	指挥等级1级解锁	214	216	1	0	1002811	quanxi_chayao_loop	平时挑战超常的目标，关键时刻才会不掉链子。	340440007	出身:宇宙	暗物质海贼团三名最上级战斗员之一。全身长满刺，头和双手都是巨大的嘴巴。自称拥有二十种技能。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	15,10	800005000	0	-850,-250	animation	27250	65	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第15层	通关提升经验获取效率<color=#00D900>7%</color>	6	2	0	0	27250	0
216	301	16	12	0	503016	0	10161,10164	0,0|0,0	10161,10164	第十六层	指挥等级1级解锁	215	217	1	0	1002811	quanxi_chayao_loop	平时挑战超常的目标，关键时刻才会不掉链子。	340440007	出身:宇宙	暗物质海贼团三名最上级战斗员之一。全身长满刺，头和双手都是巨大的嘴巴。自称拥有二十种技能。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	16,10	800005000	0	-850,-250	animation	28750	66	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第16层	通关提升经验获取效率<color=#00D900>9%</color>	6	2	0	0	28750	0
217	301	17	12	0	503017	0	10171,10174	0,0|0,0	10171,10174	第十七层	指挥等级1级解锁	216	218	1	0	1002811	quanxi_chayao_loop	平时挑战超常的目标，关键时刻才会不掉链子。	340440008	出身:宇宙	暗物质海贼团三名最上级战斗员之一。身体像章鱼一样。自称宇宙第一的念动力超能力者。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	17,10	800005000	0	-850,-250	animation	30750	68	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第17层	通关提升经验获取效率<color=#00D900>6%</color>	6	2	0	0	30750	0
218	301	18	12	0	503018	0	10181,10184	0,0|0,0	10181,10184	第十八层	指挥等级1级解锁	217	219	1	0	1002811	quanxi_chayao_loop	平时挑战超常的目标，关键时刻才会不掉链子。	340440008	出身:宇宙	暗物质海贼团三名最上级战斗员之一。身体像章鱼一样。自称宇宙第一的念动力超能力者。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	18,10	800005000	0	-850,-250	animation	32750	70	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第18层	通关提升经验获取效率<color=#00D900>6%</color>	6	2	0	0	32750	0
219	301	19	12	0	503019	0	10191,10194	0,0|0,0	10191,10194	第十九层	指挥等级1级解锁	218	220	1	0	1002811	quanxi_chayao_loop	平时挑战超常的目标，关键时刻才会不掉链子。	340440010	出身:宇宙	暗黑盗贼团的头目，全宇宙的霸者。在听到占卜师预言自己将在遥远的地球上找到值得一战的对手后，为寻求刺激与部下花了20年到达地球。平时穿着抑制力量的盔甲，因其自身为该种族有史以来最强大的人，再生能力也强大的只要数秒就能恢复伤口。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	19,10	800005000	0	-850,-250	animation	34750	73	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第19层	通关提升经验获取效率<color=#00D900>6%</color>	6	2	0	0	34750	0
220	301	20	12	0	503020	0	10201,10204	0,0|0,0	10201,10204	第二十层	指挥等级1级解锁	219	0	1	0	1002811	quanxi_chayao_loop	平时挑战超常的目标，关键时刻才会不掉链子。	340440010	出身:宇宙	暗黑盗贼团的头目，全宇宙的霸者。在听到占卜师预言自己将在遥远的地球上找到值得一战的对手后，为寻求刺激与部下花了20年到达地球。平时穿着抑制力量的盔甲，因其自身为该种族有史以来最强大的人，再生能力也强大的只要数秒就能恢复伤口。	210141	1	0	0	0	 	经验@角色经验|存储权限@存储权限	20,10	800005000	0	-850,-250	animation	36750	75	2	2,3,5,10,14	我方群体伤害翻倍	0	4	12	模拟训练第20层	通关提升经验获取效率<color=#00D900>5%</color>	6	2	0	0	36750	0
