id	config_name	helpid	speicid	helpid	speicid	name	modelResource	modelResourceScale	modelResourceRadius	animatorResource	switchEffect	idleEffect	headResource	headResource_4	perloadId	endPerformance	selectCollider	battleBornAni	battleBornEffect	battleDeadEffect	battleSkillStartScale	battleSkillStartRoate	battleSkillStartPosition	sSkipCutUp	isHugeBoss	
3000131	埼玉_卤蛋头-剧情1	0001	3	0001	3	埼玉	100013000	1	1	700010301	 	 	317000001	321000103	1000131	qiyu_story1_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000111	埼玉_认真脸-剧情1	0001	1	0001	0	埼玉	100011000	1	1	700010301	 	 	313000100	321000101	1000131	qiyu_story1_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000132	埼玉_卤蛋头-剧情2	0001	3	0001	3	埼玉	100013000	1	1	700010302	 	 	317000001	321000103	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000133	埼玉_卤蛋头-剧情3	0001	2	0001	2	埼玉	100012000	1	1	700010303	 	 	313000102	321000102	1000131	qiyu_story3_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000134	埼玉_卤蛋头-剧情4	0001	3	0001	3	埼玉	100013000	1	1	700010304	 	 	317000001	321000103	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000114	埼玉_认真脸-剧情4	0001	1	0001	0	埼玉	100011000	1	1	700010304	 	 	313000100	321000101	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000135	埼玉_卤蛋头-剧情5	0001	3	0001	3	埼玉	100013000	1	1	700010305	 	 	317000001	321000103	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000115	埼玉_认真脸-剧情5	0001	1	0001	0	埼玉	100011000	1	1	700010305	 	 	313000100	321000101	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3005011	杰诺斯-普通-剧情1	0050	1	0050	0	杰诺斯	100501000	1	1	700500301	 	 	313005000	321005001	1000131	qiyu_story1_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3005012	杰诺斯-普通-剧情2	0050	1	0050	0	杰诺斯	100501000	1	1	700500301	 	 	313005000	321005001	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3005013	杰诺斯-普通-剧情3	0050	1	0050	0	杰诺斯	100501000	1	1	700500303	 	 	313005000	321005001	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3005014	杰诺斯-普通-剧情4	0050	1	0050	0	杰诺斯	100501000	1	1	700500304	 	 	313005000	321005001	1000131	qiyu_story2_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000136	埼玉_卤蛋头-剧情6	0001	3	0001	3	埼玉	100013000	1	1	700011040	 	 	317000001	321000103	1000131	battledialog_story6_qiyu_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3003916	音速索尼克-剧情6	00391	1	0039	0	音速索尼克	100391000	1	1	700391010	 	 	313003900	321003901	1003911	battledialog_story6_suonike_win	0.5,2,1	born_show	 	 	3	0	-220|-950	1,-200,-445	0
3000137	埼玉_卤蛋头-剧情7	0001	3	0001	3	埼玉	100013000	1	1	700011040	 	 	317000001	321000103	1000131	battledialog_story7_2_jienuosi_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000117	埼玉_认真脸-剧情7	0001	1	0001	0	埼玉	100011000	1	1	700011040	 	 	313000100	321000101	1000131	battledialog_story7_2_jienuosi_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000128	埼玉睡衣_认真脸-剧情8	0001	2	0001	2	埼玉	100012000	1	1	700010308	 	 	313000102	321000102	1000131	battledialog_story8_1_qiyu_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3003919	音速索尼克-剧情9	0039	1	0039	0	音速索尼克	100391000	1	1	700391010	 	 	313003900	321003901	1003911	suonike_story9_skill1	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000211	杰诺斯-武装-剧情11	0002	1	0002	0	杰诺斯	100021000	1	1	700021030	 	 	313000200	321000201	1001111	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3101212	深海王-剧情12	1012	1	1012	0	深海王	110121000	1	1	710121010	 	 	313101200	321101201	1101211	shenhaiwang_story12_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3001012	性感囚犯-剧情12	0009	1	0009	0	性感囚犯	100091000	1	1	700091010	 	 	313000900	321000901	1000911	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3003912	索尼克-剧情12	0039	2	0039	2	音速索尼克	100392000	1	1	700392010	 	 	313003902	321003902	1003911	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3103912	梅尔萨加德-剧情	1039	1	1039	0	梅尔扎尔加尔德	110391000	1	1	710391010	 	 	313103900	321103901	1103911	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
3000415	银色獠牙-剧情15	00041	1	0004	0	银色獠牙	100042000	1	1	700041010	 	 	313000400	321000401	1000411	yinseliaoya_story15_win	0.5,2,1	born_show	 	 	2	8	420|-670	1,35,-520	0
3000139	埼玉_卤蛋头-剧情15	0001	3	0001	3	埼玉	100013000	1	1	700011040	 	 	317000001	321000103	1000131	qiyu_story15_win	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
4000211	杰诺斯·武装（主城展示）	0002	1	0002	0	杰诺斯	100021000	1	1	700021020	 	 	313000200	321000201	0	 	 	 	 	 	 	 	 	1,1,1	0
4000311	战栗的龙卷（主城展示）	0003	1	0003	0	战栗的龙卷	100031000	1	1	700031020	 	 	313000300	321000301	0	 	 	 	 	 	 	 	 	1,1,1	0
4000321	战栗的龙卷（星月魔女主城展示）	0003	2	0003	2	战栗的龙卷	100032000	1	1	700032020	 	 	313000300	321000301	0	 	 	 	 	 	 	 	 	1,1,1	0
4000421	银色獠牙（主城展示）	0004	2	0004	2	银色獠牙	100042000	1	1	700041020	 	 	313000402	321000402	0	 	 	 	 	 	 	 	 	1,1,1	0
4000511	King（主城展示）	0005	1	0005	0	King	100051000	1	1	700051020	 	 	313000500	321000501	0	 	 	 	 	 	 	 	 	1,1,1	0
4000611	原子武士（主城展示）	0006	1	0006	0	原子武士	100061000	1	1	700061020	 	 	313000600	321000601	0	 	 	 	 	 	 	 	 	1,1,1	0
4000711	金属骑士（主城展示）	0007	1	0007	0	金属骑士	100071000	1	1	700071020	 	 	313000700	321000701	0	 	 	 	 	 	 	 	 	1,1,1	0
4000811	金属球棒（主城展示）	0008	1	0008	0	金属球棒	100081000	1	1	700081020	 	 	313000800	321000801	0	 	 	 	 	 	 	 	 	1,1,1	0
4000911	性感囚犯（主城展示）	0009	1	0009	0	性感囚犯	100091000	1	1	700091020	 	 	313000900	321000901	0	 	 	 	 	 	 	 	 	1,1,1	0
4001011	甜心假面（主城展示）	0010	1	0010	0	甜心假面	100101000	1	1	700101020	 	 	313001000	321001001	0	 	 	 	 	 	 	 	 	1,1,1	0
4001111	闪电麦克斯（主城展示）	0011	1	0011	0	闪电麦克斯	100111000	1	1	700111020	 	 	313001100	321001101	0	 	 	 	 	 	 	 	 	1,1,1	0
4001211	居合庵（主城展示）	0012	1	0012	0	居合庵	100121000	1	1	700121020	 	 	313001200	321001201	0	 	 	 	 	 	 	 	 	1,1,1	0
4001311	毒刺（主城展示）	0013	1	0013	0	毒刺	100131000	1	1	700131020	 	 	313001300	321001301	0	 	 	 	 	 	 	 	 	1,1,1	0
4001411	黄金球（主城展示）	0014	1	0014	0	黄金球	100141000	1	1	700141020	 	 	313001400	321001401	0	 	 	 	 	 	 	 	 	1,1,1	0
4001511	弹簧胡子（主城展示）	0015	1	0015	0	弹簧胡子	100151000	1	1	700151020	 	 	313001500	321001501	0	 	 	 	 	 	 	 	 	1,1,1	0
4001611	蛇咬拳斯奈克（主城展示）	0016	1	0016	0	蛇咬拳斯奈克	100161000	1	1	700161020	 	 	313001600	321001601	0	 	 	 	 	 	 	 	 	1,1,1	0
4001711	青焰（主城展示）	0017	1	0017	0	青焰	100171000	1	1	700171020	 	 	313001700	321001701	0	 	 	 	 	 	 	 	 	1,1,1	0
4001811	雷光源氏（主城展示）	0018	1	0018	0	雷光源氏	100181000	1	1	700181020	 	 	313001800	321001801	0	 	 	 	 	 	 	 	 	1,1,1	0
4001911	微笑超人（主城展示）	0019	1	0019	0	微笑超人	100191000	1	1	700191020	 	 	313001900	321001901	0	 	 	 	 	 	 	 	 	1,1,1	0
4002011	重型金刚（主城展示）	0020	1	0020	0	重型金刚	100201000	1	1	700201020	 	 	313002000	321002001	0	 	 	 	 	 	 	 	 	1,1,1	0
4002111	地狱的吹雪（主城展示）	0021	1	0021	0	地狱的吹雪	100211000	1	1	700211020	 	 	313002100	321002101	0	 	 	 	 	 	 	 	 	1,1,1	0
4002121	地狱的吹雪（圣诞节主城展示）	0021	2	0021	2	地狱的吹雪	100212000	1	1	700212020	 	 	313002102	321002102	0	 	 	 	 	 	 	 	 	1,1,1	0
4002211	冲天好小子（主城展示）	0022	1	0022	0	冲天好小子	100221000	1	1	700221020	 	 	313002200	321002201	0	 	 	 	 	 	 	 	 	1,1,1	0
4002311	背心黑洞（主城展示）	0023	1	0023	0	背心黑洞	100231000	1	1	700231020	 	 	313002300	321002301	0	 	 	 	 	 	 	 	 	1,1,1	0
4002411	睫毛（主城展示）	0024	1	0024	0	睫毛	100241000	1	1	700241020	 	 	313002400	321002401	0	 	 	 	 	 	 	 	 	1,1,1	0
4002511	山猿（主城展示）	0025	1	0025	0	山猿	100251000	1	1	700251020	 	 	313002500	321002501	0	 	 	 	 	 	 	 	 	1,1,1	0
4002611	三节棍莉莉（主城展示）	0026	1	0026	0	三节棍莉莉	100261000	1	1	700261020	 	 	313002600	321002601	0	 	 	 	 	 	 	 	 	1,1,1	0
4002711	蘑菇（主城展示）	0027	1	0027	0	蘑菇	100271000	1	1	700271020	 	 	313002700	321002701	0	 	 	 	 	 	 	 	 	1,1,1	0
4002811	无证骑士（主城展示）	0028	1	0028	0	无证骑士	100281000	1	1	700282020	 	 	313002800	321002801	0	 	 	 	 	 	 	 	 	1,1,1	0
4002911	背心猛虎（主城展示）	0029	1	0029	0	背心猛虎	100291000	1	1	700291020	 	 	313002900	321002901	0	 	 	 	 	 	 	 	 	1,1,1	0
4003011	大背头男（主城展示）	0030	1	0030	0	大背头男	100301000	1	1	700301020	 	 	313003000	321003001	0	 	 	 	 	 	 	 	 	1,1,1	0
4003111	嗡嗡侠（主城展示）	0031	1	0031	0	嗡嗡侠	100311000	1	1	700311020	 	 	313003100	321003101	0	 	 	 	 	 	 	 	 	1,1,1	0
4003211	十字键（主城展示）	0032	1	0032	0	十字键	100321000	1	1	700321020	 	 	313003200	321003201	0	 	 	 	 	 	 	 	 	1,1,1	0
4003311	电池侠（主城展示）	0033	1	0033	0	电池侠	100331000	1	1	700331020	 	 	313003300	321003301	0	 	 	 	 	 	 	 	 	1,1,1	0
4003411	装甲股长（主城展示）	0034	1	0034	0	装甲股长	100341000	1	1	700341020	 	 	313003400	321003401	0	 	 	 	 	 	 	 	 	1,1,1	0
4003511	丧服吊带裤（主城展示）	0035	1	0035	0	丧服吊带裤	100351000	1	1	700351020	 	 	313003500	321003501	0	 	 	 	 	 	 	 	 	1,1,1	0
4003611	防毒面具（主城展示）	0036	1	0036	0	防毒面具	100361000	1	1	700361020	 	 	313003600	321003601	0	 	 	 	 	 	 	 	 	1,1,1	0
4003711	乌马洪（主城展示）	0037	1	0037	0	乌马洪	100371000	1	1	700371020	 	 	313003700	321003701	0	 	 	 	 	 	 	 	 	1,1,1	0
4003811	火男面（主城展示）	0038	1	0038	0	火男面	100381000	1	1	700381020	 	 	313003800	321003801	0	 	 	 	 	 	 	 	 	1,1,1	0
4003911	音速索尼克（主城展示）	0039	1	0039	0	音速索尼克	100391000	1	1	700391020	 	 	313003900	321003901	0	 	 	 	 	 	 	 	 	1,1,1	0
4004011	钉锤头（主城展示）	0040	1	0040	0	钉锤头	100401000	1	1	700401020	 	 	313004000	321004001	0	 	 	 	 	 	 	 	 	1,1,1	0
4004111	茶岚子（主城展示）	0041	1	0041	0	茶岚子	100411000	1	1	700411020	 	 	313004100	321004101	0	 	 	 	 	 	 	 	 	1,1,1	0
4004211	超合金黑光（展示）	0042	1	0042	0	超合金黑光	100421000	1	1	700421020	 	 	313004200	321004201	0	 	 	 	 	 	 	 	 	1,1,1	0
4004311	猪神（展示）	0043	1	0043	0	猪神	100431000	1	1	700431020	 	 	313004300	321004301	0	 	 	 	 	 	 	 	 	1,1,1	0
4004511	僵尸男（展示）	0045	1	0045	0	僵尸男	100451000	1	1	700451020	 	 	313004500	321004501	0	 	 	 	 	 	 	 	 	1,1,1	0
4004711	背心尊者（展示）	0047	1	0047	0	背心尊者	100471000	1	1	700471020	 	 	313004700	321004701	0	 	 	 	 	 	 	 	 	1,1,1	0
4004811	闪光弗莱士（展示）	0048	1	0048	0	闪光弗莱士	100481000	1	1	700481020	 	 	313004800	321004801	0	 	 	 	 	 	 	 	 	1,1,1	0
4004911	警犬侠（展示）	0049	1	0049	0	警犬侠	100491000	1	1	700491020	 	 	313004900	321004901	0	 	 	 	 	 	 	 	 	1,1,1	0
4005011	杰诺斯（主城展示）	0050	1	0050	0	杰诺斯	100501000	1	1	700501020	 	 	313005000	321005001	0	 	 	 	 	 	 	 	 	1,1,1	0
4005021	杰诺斯（西装皮肤主城展示）	0050	2	0050	2	杰诺斯	100502000	1	1	700501020	 	 	313005000	321005001	0	 	 	 	 	 	 	 	 	1,1,1	0
4005111	桃源团成员A（主城展示）	0051	1	0051	0	桃源团成员A	100511000	1	1	700511020	 	 	313102200	321102201	0	 	 	 	 	 	 	 	 	1,1,1	0
4005211	桃源团成员B（主城展示）	0052	1	0052	0	桃源团成员B	100521000	1	1	700521020	 	 	313104300	321104301	0	 	 	 	 	 	 	 	 	1,1,1	0
4006011	蚊子女一阶（主城展示）	00601	1	0060	0	蚊子女	100601000	0	1	700601020	 	 	313100500	321100501	0	 	 	 	 	 	 	 	 	1,1,1	0
4006211	阿修罗独角仙1阶（主城展示）	00621	1	1010	0	阿修罗独角仙	110101000	0	1	700621020	 	 	313101000	321101001	0	 	 	 	 	 	 	 	 	1,1,1	0
4006411	装甲大猩猩（主城展示）	00641	1	1008	0	装甲大猩猩	110081000	0	1	700641020	 	 	313100800	321100801	0	 	 	 	 	 	 	 	 	1,1,1	0
4006511	兽王（主城展示）	00651	1	1009	0	兽王	110091000	0	1	700651020	 	 	313100900	321100901	0	 	 	 	 	 	 	 	 	1,1,1	0
4200111	工作人员_男（主城展示）	2001	1	2001	0	协会职员B	120011000	1	1	720011030	 	 	313200100	321200101	0	 	 	 	 	 	 	 	 	1,1,1	0
4200211	工作人员_女（主城展示）	2002	1	2002	0	协会职员A	120021000	1	1	720021030	 	 	313200200	321200201	0	 	 	 	 	 	 	 	 	1,1,1	0
4200911	关东煮老板（主城展示）	2009	1	2009	0	关东煮老板	120091000	1	1	720091030	 	 	313200900	321200901	0	 	 	 	 	 	 	 	 	1,1,1	0
5200111	工作人员_男（主线）	2001	1	2001	0	协会职员B	120011000	1	1	720011030	 	 	313200100	321200101	0	 	 	 	 	 	 	 	 	1,1,1	0
5200211	工作人员_女（主线）	2002	1	2002	0	协会职员A	120021000	1	1	720021030	 	 	313200200	321200201	0	 	 	 	 	 	 	 	 	1,1,1	0
6005011	杰诺斯（普通）（埼玉家）	00501	1	0050	0	杰诺斯	100501000	1	1	700501050	 	 	313005000	321005001	1005012	jienuosi2_win	0.5,2,1	born_show	 	 	2	6	-10|-865	1,1,1	0
6005013	杰诺斯（围裙）（埼玉家）	00501	3	0050	3	杰诺斯	100503000	1	1	700501050	 	 	313005000	321005001	1005012	jienuosi2_win	0.5,2,1	born_show	 	 	2	6	-10|-865	1,-445,-599	0
6000121	埼玉_埼玉家（睡衣）（卤蛋脸）（埼玉家）	00012	4	0001	4	埼玉	100014000	1	1	700012050	 	 	313000104	321000104	1000111	 	0.5,2,1	born_show	 	 	2	-4	-174|-349	1,1,1	0
6000421	银色獠牙（埼玉家）	0004	2	0004	2	银色獠牙	100042000	1	1	700041020	 	 	313000402	321000402	0	 	 	 	 	 	 	 	 	1,1,1	0
6000511	King（埼玉家）	0005	1	0005	0	King	100051000	1	1	700051020	 	 	313000500	321000501	0	 	 	 	 	 	 	 	 	1,1,1	0
6002111	地狱的吹雪（埼玉家）	0021	1	0021	0	地狱的吹雪	100211000	1	1	700211020	 	 	313002100	321002101	0	 	 	 	 	 	 	 	 	1,1,1	0
6004111	茶岚子（埼玉家）	0041	1	0041	0	茶岚子	100411000	1	1	700411020	 	 	313004100	321004101	0	 	 	 	 	 	 	 	 	1,1,1	0
7100211	螃蟹怪人（联络）	10021	1	1002	0	螃蟹怪人	110021000	1	1	710021010	 	 	313100200	321100201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000111	埼玉	00011	1	0001	0	埼玉	100011000	1	1	700011090	 	 	313000100	321000101	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000112	埼玉（睡衣）	00011	2	0001	2	埼玉	100012000	1	1	700011090	 	 	313000102	321000102	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000113	埼玉（卤蛋）	00011	3	0001	3	埼玉	100013000	1	1	700011090	 	 	317000001	321000103	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000114	埼玉（睡衣卤蛋）	00011	4	0001	4	埼玉	100014000	1	1	700011090	 	 	313000104	321000104	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000211	杰诺斯·武装	00021	1	0002	0	杰诺斯	100021000	1	1	700021090	 	 	313000200	321000201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000221	杰诺斯·武装	00021	2	0002	2	杰诺斯	100022000	1	1	700021090	 	 	313000200	321000201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000311	战栗的龙卷	00031	1	0003	0	战栗的龙卷	100031000	1	1	700031090	 	 	313000300	321000301	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000411	银色獠牙	00041	1	0004	0	银色獠牙	100041000	1	1	700041090	 	 	313000400	321000401	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000421	银色獠牙	00041	2	0004	2	银色獠牙	100042000	1	1	700041090	 	 	313000400	321000401	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000511	King	00051	1	0005	0	King	100051000	1	1	700051090	 	 	313000500	321000501	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000611	原子武士	00061	1	0006	0	原子武士	100061000	1	1	700061090	 	 	313000600	321000601	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000711	金属骑士	00071	1	0007	0	金属骑士	100071000	1	1	700071090	 	 	313000700	321000701	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000811	金属球棒	00081	1	0008	0	金属球棒	100081000	1	1	700081090	 	 	313000800	321000801	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9000911	性感囚犯	00091	1	0009	0	性感囚犯	100091000	1	1	700091090	 	 	313000900	321000901	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001011	甜心假面	00101	1	0010	0	甜心假面	100101000	1	1	700101090	 	 	313001000	321001001	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001111	闪电麦克斯	00111	1	0011	0	闪电麦克斯	100111000	1	1	700111090	 	 	313001100	321001101	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001211	居合庵	00121	1	0012	0	居合庵	100121000	1	1	700121090	 	 	313001200	321001201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001311	毒刺	00131	1	0013	0	毒刺	100131000	1	1	700131090	 	 	313001300	321001301	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001411	黄金球	00141	1	0014	0	黄金球	100141000	1	1	700141090	 	 	313001400	321001401	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001511	弹簧胡子	00151	1	0015	0	弹簧胡子	100151000	1	1	700151090	 	 	313001500	321001501	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001611	蛇咬拳斯奈克	00161	1	0016	0	蛇咬拳斯奈克	100161000	1	1	700161090	 	 	313001600	321001601	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001711	青焰	00171	1	0017	0	青焰	100171000	1	1	700171090	 	 	313001700	321001701	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001811	雷光源氏	00181	1	0018	0	雷光源氏	100181000	0	1	700181090	 	 	313001800	321001801	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9001911	微笑超人	00191	1	0019	0	微笑超人	100191000	1	1	700191090	 	 	313001900	321001901	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002011	重型金刚	00201	1	0020	0	重型金刚	100201000	1	1	700201090	 	 	313002000	321002001	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002111	地狱的吹雪	00211	1	0021	0	地狱的吹雪	100211000	1	1	700211090	 	 	313002100	321002101	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002211	冲天好小子	00221	1	0022	0	冲天好小子	100221000	1	1	700221090	 	 	313002200	321002201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002311	背心黑洞	00231	1	0023	0	背心黑洞	100231000	1	1	700231090	 	 	313002300	321002301	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002411	睫毛	00241	1	0024	0	睫毛	100241000	1	1	700241090	 	 	313002400	321002401	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002511	山猿	00251	1	0025	0	山猿	100251000	1	1	700251090	 	 	313002500	321002501	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002611	三节棍莉莉	00261	1	0026	0	三节棍莉莉	100261000	1	1	700261090	 	 	313002600	321002601	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002711	蘑菇	00271	1	0027	0	蘑菇	100271000	1	1	700271090	 	 	313002700	321002701	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002811	无证骑士	00281	1	0028	0	无证骑士	100281000	1	1	700281090	 	 	313002800	321002801	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9002911	背心猛虎	00291	1	0029	0	背心猛虎	100291000	1	1	700291090	 	 	313002900	321002901	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003011	大背头男	00301	1	0030	0	大背头男	100301000	1	1	700301090	 	 	313003000	321003001	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003111	嗡嗡侠	00311	1	0031	0	嗡嗡侠	100311000	1	1	700311090	 	 	313003100	321003101	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003211	十字键	00321	1	0032	0	十字键	100321000	1	1	700321090	 	 	313003200	321003201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003311	电池侠	00331	1	0033	0	电池侠	100331000	1	1	700331090	 	 	313003300	321003301	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003411	装甲股长	00341	1	0034	0	装甲股长	100341000	1	1	700341090	 	 	313003400	321003401	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003511	丧服吊带裤	00351	1	0035	0	丧服吊带裤	100351000	1	1	700351090	 	 	313003500	321003501	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003611	防毒面具	00361	1	0036	0	臭鼬男孩防毒面具	100361000	1	1	700361090	 	 	313003600	321003601	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003711	乌马洪	00371	1	0037	0	乌马洪	100371000	1	1	700371090	 	 	313003700	321003701	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003811	火男面	00381	1	0038	0	火男面	100381000	1	1	700381090	 	 	313003800	321003801	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003911	音速索尼克	00391	1	0039	0	音速索尼克	100391000	1	1	700391090	 	 	313003900	321003901	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9003921	音速索尼克（囚服）	00392	2	0039	2	音速索尼克	100392000	1	1	700392030	 	 	313003900	321003901	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004011	钉锤头	00401	1	0040	0	钉锤头	100401000	1	1	700401090	 	 	313004000	321004001	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004111	茶岚子	00411	1	0041	0	茶岚子	100411000	1	1	700411090	 	 	313004100	321004101	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004211	超合金黑光	00421	1	0042	0	超合金黑光	100421000	1	1	700421090	 	 	313004200	321004201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004311	猪神	00431	1	0043	0	猪神	100431000	1	1	700431090	 	 	313004300	321004301	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004411	驱动骑士	00441	1	0044	0	驱动骑士	100441000	1	1	700441090	 	 	313004400	321004401	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004511	僵尸男	00451	1	0045	0	僵尸男	100451000	1	1	700451090	 	 	313004500	321004501	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004611	童帝	00461	1	0046	0	童帝	100461000	1	1	700461090	 	 	313004600	321004601	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004711	背心尊者	00471	1	0047	0	背心尊者	100471000	1	1	700471090	 	 	313004700	321004701	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004811	闪光的弗莱士	00481	1	0048	0	闪光的弗莱士	100481000	1	1	700481090	 	 	313004800	321004801	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9004911	警犬侠	00491	1	0049	0	警犬侠	100491000	1	1	700491090	 	 	313004900	321004901	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9005011	杰诺斯	00501	1	0050	0	杰诺斯	100501000	1	1	700501090	 	 	313005000	321005001	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9100111	疫苗人	10011	1	1001	0	疫苗人	110011000	1	1	710011090	 	 	313100100	321100101	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9100211	螃蟹怪人（螃蟹怪人）	10021	1	1002	0	螃蟹怪人	110021000	1	1	710021090	 	 	313100200	321100201	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
9100212	螃蟹怪人（剧情）	10021	1	1002	0	螃蟹怪人	110021000	1	1	710021030	 	 	313100200	321100201	1005012	 	0.8,4,2	born_show	 	 	 	 	 	1,1,1	0
9100213	螃蟹怪人（眼睛）	10022	2	1002	2	螃蟹怪人	110022000	1	1	710022030	 	 	313100202	321100202	1005012	 	0.8,4,2	born_show	 	 	 	 	 	1,1,1	0
9100311	光头猩（巨人）	10031	1	1003	0	光头猩	110031000	1	1	710031090	 	 	313100300	321100301	1005012	 	0.5,2,1	born_show	 	 	 	 	 	1,1,1	0
